rainfall_1h,rainfall_3h,rainfall_6h,recent_rainfall_intensity,elevation,slope,distance_to_drain,distance_to_road,distance_to_infra,population_total,critical_infra_flag,flood_severity
81.33,168.84,206.9,34.483333333333334,0.0,0.0,6122.0761543496765,23.418534147519228,468.7545681072647,1709346,1,High
8.8,20.4,32.1,5.3500000000000005,0.0,0.0,2855.636573278504,5.412210367805272,21.815973240898845,582320,1,Low
66.14,145.67,225.55,37.59166666666667,0.0,0.0,2009.087814067842,2.5691664959860683,62.12392691844536,887978,0,Medium
57.12,143.0,199.04,33.17333333333333,0.0,0.0,10453.950962882114,1174.2935820540558,932.5315328794818,887978,0,Low
3.3,6.9,9.9,1.65,0.0,0.0,3120.514143324034,27.392191164405773,58.3553946018372,582320,0,Low
94.81,227.88,353.7,58.95,0.0,0.0,7206.365103203175,130.96028080062294,127.56763474449244,887978,0,High
38.1,87.5,114.4,19.066666666666663,0.0,0.0,3391.965896063376,3.7049760184069154,143.82277098084907,582320,0,Medium
48.65,93.78,133.17,22.195,0.0,0.0,3082.0186638609107,31.95865595455915,67.63435258582287,2241624,0,High
2.9,6.0,8.9,1.4833333333333334,0.0,0.0,3153.706850000886,2.6941657425261445,67.48770345000462,142004,0,Low
4.3,10.2,16.2,2.7,0.0,0.0,2860.6949152667576,1.4155698818095803,14.22914330846952,582320,0,Low
75.47,127.35,209.6,34.93333333333333,0.0,0.0,2410.7164711846167,12.934154156419917,379.1600301676801,142004,0,Medium
12.4,25.0,33.9,5.65,0.0,0.0,3222.061262136407,5.540943529870054,71.67813780894622,582320,0,Low
2.7,5.4,7.0,1.1666666666666667,0.0,0.0,3305.9808799406023,1.7220118433437792,116.1295265746389,582320,1,Low
59.3,121.1,183.1,30.516666666666666,0.0,0.0,2856.611563770354,137.10041286010951,226.54839119076672,582320,1,Medium
5.15,12.09,17.18,2.8633333333333333,0.0,0.0,1516.517987772493,37.80700434601865,58.06443381613632,142004,0,Medium
34.7,70.5,98.4,16.400000000000002,0.0,0.0,2941.6790847892094,16.14896179305319,124.26895487492052,582320,0,Low
4.5,9.1,14.0,2.333333333333333,0.0,0.0,3088.2672313482244,3.3506467620430045,25.57058184643847,582320,0,Low
13.3,32.26,49.2,8.200000000000001,0.0,0.0,9147.535473928396,1196.7940566725206,234.3004327867584,2241624,1,High
32.1,81.8,115.6,19.266666666666666,0.0,0.0,2083.123458263476,8.241618815343124,244.80951738292683,582320,1,Medium
37.51,92.9,173.96,28.993333333333336,0.0,0.0,7435.02351440756,409.6673661489428,46.1205895960512,887978,0,Low
52.1,123.6,185.2,30.866666666666664,0.0,0.0,3087.1851478951808,46.536472642771606,181.83738210106893,582320,1,High
47.4,108.8,145.7,24.28333333333333,0.0,0.0,3832.4271713806224,15.52819927432668,68.94990865300204,1709346,1,Medium
8.0,20.4,31.3,5.216666666666667,0.0,0.0,2437.930332737992,4.947081155697751,27.02268680450621,582320,1,Low
6.0,13.8,21.4,3.5666666666666664,0.0,0.0,4837.228386736715,16.70056135242167,10.448431987937395,142004,1,Low
38.8,92.4,135.6,22.6,0.0,0.0,3301.0484721675352,37.16169885105164,31.46809502506851,582320,0,Medium
32.4,89.9,129.3,21.55,0.0,0.0,1960.073253709139,6.905882485273416,275.7044238946252,582320,1,Medium
2.7,6.5,8.9,1.4833333333333334,0.0,0.0,3268.4463214435264,7.392208895681552,16.975537281171263,582320,0,Low
48.7,113.4,147.7,24.616666666666664,0.0,0.0,3295.6041066600824,7.029378787322725,4.792078880383271,582320,0,Medium
48.1,136.8,193.6,32.266666666666666,0.0,0.0,2188.401228344234,14.223572312918114,165.0611164396732,582320,0,High
25.3,60.2,84.9,14.15,0.0,0.0,3338.343044400483,65.44221844459351,115.03285681729088,142004,1,Low
62.12,70.88,103.73,17.288333333333334,0.0,0.0,15289.3023563525,1795.4003741305662,521.6987658333769,2241624,1,Low
7.3,16.1,24.2,4.033333333333333,0.0,0.0,2940.5982522394024,15.916884372445786,29.523663434638102,582320,0,Low
4.1,8.7,13.1,2.183333333333333,0.0,0.0,2915.7260078155314,0.1923866361672759,177.29391230951606,582320,1,Low
26.8,62.8,93.7,15.616666666666667,0.0,0.0,2917.683460681692,21.058318872292503,165.3299804873723,582320,1,Low
13.7,30.1,44.4,7.399999999999999,0.0,0.0,1842.3360294841943,14.439830346451156,348.3023635466407,582320,1,Low
63.3,136.7,201.5,33.583333333333336,0.0,0.0,2821.289091498099,2.9399507818666284,5.145792105402456,582320,0,High
45.1,116.4,163.0,27.166666666666668,0.0,0.0,3860.67784637368,31.582514763828904,52.373073762208726,1709346,0,High
10.7,22.9,33.9,5.65,0.0,0.0,3341.277464566164,4.387256771556014,123.05848095423772,582320,1,Low
94.82,183.36,291.54,48.59,0.0,0.0,7515.690010026271,1254.557477963372,5.305399038315136,2241624,0,Medium
41.34,75.61,101.4,16.900000000000002,0.0,0.0,8394.664421469604,820.1600468101498,562.3718091103146,2241624,0,Low
60.4,134.6,193.9,32.31666666666667,0.0,0.0,3842.603002458304,1.177917739058216,70.74272007773853,1709346,1,High
9.2,26.1,40.8,6.8,0.0,0.0,2124.261608657902,12.841137466417804,263.1178234450681,582320,0,Low
46.0,94.7,129.5,21.58333333333333,0.0,0.0,2537.090238225799,12.287964870229246,141.45947376064132,582320,0,Medium
25.3,51.3,68.9,11.483333333333334,0.0,0.0,2175.6604107756907,22.6259936889971,218.33819069795945,582320,1,Low
54.5,130.4,190.5,31.75,0.0,0.0,2223.4136139157004,18.33698159478928,137.586853464968,582320,1,High
3.9,9.4,14.2,2.3666666666666667,0.0,0.0,2384.869786222506,15.268130133346444,137.19149036559477,582320,1,Low
32.4,73.1,111.0,18.5,0.0,0.0,2434.5651512119616,6.882319375480646,44.16565301161614,582320,0,Medium
23.3,52.3,68.4,11.4,0.0,0.0,2421.10333736997,6.490197289270096,36.046297887847984,582320,1,Low
2.2,6.1,8.8,1.4666666666666668,0.0,0.0,3017.025962358008,51.72113347120373,174.55778132672526,582320,1,Low
12.7,35.2,52.8,8.799999999999999,0.0,0.0,2358.0534019959623,36.53629994282326,57.95965923121523,582320,0,Low
51.9,130.1,176.6,29.433333333333334,0.0,0.0,3219.791105334401,10.560911509231495,53.19199948832439,582320,1,High
13.21,29.14,40.27,6.711666666666667,0.0,0.0,3634.176077857876,6.8187312041409305,289.17293027510584,2731929,1,Low
34.2,89.3,122.5,20.416666666666668,0.0,0.0,2670.280013470761,26.378916488639167,196.6576355738307,582320,0,Medium
16.2,39.6,54.9,9.15,0.0,0.0,3291.34279122791,8.378382231016916,28.70264383083096,582320,0,Low
98.72,232.83,362.1,60.35,0.0,0.0,8465.564639890043,311.97737414551614,832.5990182222891,887978,1,High
3.3,9.1,13.7,2.283333333333333,0.0,0.0,2878.554382462909,18.924004257749704,10.978983884794644,582320,1,Low
24.61,55.36,82.27,13.711666666666666,0.0,0.0,4646.240967672814,2.3272864357462324,20.06616797379706,2241624,0,High
8.6,23.5,35.2,5.866666666666667,0.0,0.0,2483.523785182516,6.284158927345558,38.97525127769381,582320,0,Low
25.9,65.9,98.2,16.366666666666667,0.0,0.0,2780.034962712092,5.23007867862448,57.22334481242928,582320,0,Low
35.2,87.2,121.9,20.316666666666663,0.0,0.0,3254.731783723012,13.280417245918471,172.13324782124292,582320,1,Medium
8.9,19.0,25.4,4.233333333333333,0.0,0.0,3160.508065129696,4.840302684187732,155.72036842348697,582320,0,Low
25.6,51.8,74.2,12.366666666666667,0.0,0.0,3496.907126461824,5.3027963443162935,9.915160775928456,1709346,0,Low
13.9,38.0,54.8,9.133333333333333,0.0,0.0,3099.0528009695568,4.2293017372273365,0.7076513667567609,582320,1,Low
63.03,131.67,209.94,34.99,0.0,0.0,9431.592530818554,239.27512189420287,23.96756153886386,1709346,0,High
65.3,131.5,210.3,35.050000000000004,0.0,0.0,3077.1046251924813,26.033061109558385,48.253426060600034,582320,1,High
37.7,85.7,134.4,22.4,0.0,0.0,3651.3815711106577,25.75492097811765,55.68858686207253,1709346,1,Medium
76.26,109.06,120.79,20.131666666666668,0.0,0.0,1164.3139191080743,2.70147023641604,278.5518899922423,2241624,1,Medium
22.0,47.2,72.2,12.033333333333331,0.0,0.0,2734.7515817957787,40.573802144182345,48.66637953497822,582320,1,Low
79.04,126.8,223.94,37.32333333333333,0.0,0.0,10908.155437950269,368.8862209128025,146.40951023330683,887978,0,Medium
25.2,56.6,81.2,13.533333333333331,0.0,0.0,8059.367534632595,22.74081271165175,60.285076340336765,2731929,0,Medium
50.17,123.27,176.06,29.343333333333334,0.0,0.0,3626.024103177352,8.000018304960193,32.91599302967123,887978,0,High
46.8,95.9,128.8,21.46666666666667,0.0,0.0,2702.404182287665,40.64441120484803,232.6725084315981,582320,1,Medium
7.3,16.8,22.1,3.6833333333333336,0.0,0.0,2482.2841670229955,23.377682900916167,15.648767906237172,582320,1,Low
26.33,66.75,83.4,13.9,0.0,0.0,12839.67355537265,2869.0572644462504,34.34652780007117,2241624,1,High
26.8,54.3,83.8,13.966666666666669,0.0,0.0,2415.2091855051226,4.424150351235231,76.53186588902136,582320,1,Low
43.0,98.3,133.8,22.3,0.0,0.0,2523.9931210671057,32.96832339814842,62.13482300752921,582320,1,Medium
8.6,17.6,24.1,4.016666666666667,0.0,0.0,2639.6266284451235,9.185703567212194,203.2767744511476,582320,1,Low
40.7,93.4,147.8,24.633333333333336,0.0,0.0,3370.039612576064,11.969891748109212,70.22066891043043,582320,1,Medium
4.1,9.7,14.9,2.4833333333333334,0.0,0.0,2931.364897080106,10.275203546617002,15.097489613950934,582320,1,Low
61.31,125.2,155.95,25.991666666666664,0.0,0.0,12724.876179067092,120.93797028328426,1592.53275537571,2241624,0,High
21.4,39.65,49.64,8.273333333333333,0.0,0.0,813.5866926551552,108.00485490257506,307.9413475748578,887978,1,Low
90.9,215.14,322.97,53.82833333333334,0.0,0.0,9378.529693724531,5.3510188112893164,124.77032413715352,1709346,1,High
19.8,51.7,73.1,12.183333333333332,0.0,0.0,2319.267884867515,5.778687716511113,246.09489044272087,582320,1,Low
40.45,96.43,110.26,18.37666666666667,0.0,0.0,13420.343386227303,2080.9611019124977,120.83337975299104,2241624,0,High
64.8,133.3,213.0,35.5,0.0,0.0,2305.0149663273887,7.450628174154137,140.0773182741615,582320,1,High
22.6,47.98,69.76,11.626666666666669,0.0,0.0,10717.742073681766,1.3334011635743082,256.6522282874618,887978,1,Low
28.6,77.4,117.0,19.5,0.0,0.0,3370.7548284906925,2.4785846146686,37.53012140923964,582320,0,Medium
38.3,104.8,152.1,25.35,0.0,0.0,2391.91266214433,15.72659542658282,30.3918339848088,582320,1,Medium
33.0,79.6,126.6,21.1,0.0,0.0,3290.4535247246263,1.7769090576206987,21.68893101711101,582320,0,Medium
61.9,135.0,208.0,34.666666666666664,0.0,0.0,3076.773703496175,17.880159988438947,40.16512817497589,582320,0,High
5.7,13.6,21.7,3.616666666666666,0.0,0.0,1759.6495295229342,21.92421350660249,758.1883989467959,1709346,0,Low
40.1,83.9,121.5,20.25,0.0,0.0,3266.6749115629163,38.52217597853407,9.663650733494062,582320,0,Medium
43.5,111.0,176.3,29.383333333333336,0.0,0.0,3051.601240167416,4.967910788835557,15.633790285678176,582320,0,Medium
46.7,100.5,135.8,22.633333333333336,0.0,0.0,3268.137175161791,64.23723318420646,9.766649032725832,582320,1,Medium
34.7,84.4,132.5,22.08333333333333,0.0,0.0,3247.540190191283,2.4787004163419213,141.23959668092306,582320,1,Medium
26.3,68.6,96.5,16.083333333333332,0.0,0.0,3365.500009610997,6.523688532972824,22.728943038098947,582320,1,Low
87.54,166.03,248.12,41.35333333333333,0.0,0.0,6823.425335753919,1606.4195887501564,66.0564371040833,1709346,0,High
83.42,143.29,202.73,33.788333333333334,0.0,0.0,8653.968274347802,168.81803800335604,158.5466432911063,887978,1,Medium
4.4,11.7,15.4,2.566666666666667,0.0,0.0,3204.907666549117,92.72495747740614,2.513241004722203,582320,0,Low
4.8,10.6,15.0,2.5,0.0,0.0,2681.0560437771846,76.71178241069252,149.43400832676517,582320,0,Low
25.0,54.5,81.9,13.65,0.0,0.0,2637.921610187272,7.308888573097517,129.98429282494422,582320,1,Low
27.7,59.1,84.6,14.1,0.0,0.0,1943.1807892807185,13.610795800643002,211.0705078774241,582320,0,Low
38.0,88.9,126.3,21.05,0.0,0.0,5081.192222930562,35.29210349963589,33.69088575139483,142004,1,High
69.9,139.9,217.1,36.18333333333333,0.0,0.0,3548.608747350307,37.0842751696354,101.2127745246836,1709346,0,High
2.6,7.1,10.0,1.6666666666666667,0.0,0.0,3238.3642514360704,31.564871207252985,36.14156431326702,142004,0,Low
40.9,86.1,135.9,22.65,0.0,0.0,2901.0552574514472,43.00860708217765,141.89315979744256,582320,0,Medium
48.2,123.9,161.4,26.9,0.0,0.0,3371.902751722851,14.803032019462536,117.59036832536404,582320,1,Medium
52.5,132.6,208.8,34.800000000000004,0.0,0.0,2568.058208524662,39.18424654384653,198.0775588034812,582320,1,High
78.29,166.49,224.44,37.406666666666666,0.0,0.0,3949.717533274953,0.9519136911636328,92.24438430067492,2731929,0,High
9.2,21.8,29.1,4.8500000000000005,0.0,0.0,2564.7440874045587,34.883488558968494,120.02081056141589,582320,1,Low
17.3,43.4,66.7,11.116666666666667,0.0,0.0,2015.6786600097107,49.04519027353825,258.6784472055066,582320,1,Low
28.7,60.6,96.5,16.083333333333332,0.0,0.0,2993.151623379328,10.985889293624933,130.46146841199672,582320,0,Low
6.8,16.0,22.8,3.8,0.0,0.0,3240.098008669958,2.588496733963465,72.47255955692015,582320,1,Low
24.1,61.8,96.5,16.083333333333332,0.0,0.0,2281.431780269503,29.44307311764162,42.12059384785061,582320,1,Low
49.98,118.63,152.86,25.47666666666667,0.0,0.0,3063.0117551251287,13.105351622288705,177.92512952903104,2731929,0,High
7.32,21.43,78.65,13.108333333333334,0.0,0.0,2044.8862330923005,5.438223625329631,139.59326114002863,582320,0,Low
4.6,10.4,15.4,2.566666666666667,0.0,0.0,2654.3929511631245,8.607218513394493,234.8304907796476,582320,1,Low
63.73,108.63,172.78,28.796666666666667,0.0,0.0,5860.194828862845,6.361539815019867,233.4491067470136,2241624,0,Low
31.34,71.39,114.0,19.0,0.0,0.0,4264.77175082284,60.23327841022407,496.7575681997923,142004,1,Low
21.1,42.3,60.0,10.0,0.0,0.0,3139.736361765505,6.113354116601386,134.15083326257164,582320,0,Low
14.39,71.05,130.91,21.81833333333333,0.0,0.0,7142.378031493816,97.19515987242518,203.7973465813805,2241624,0,High
26.1,52.3,80.8,13.466666666666669,0.0,0.0,2598.0993659830883,10.62585280934174,119.0210390836432,582320,0,Low
16.3,40.7,58.4,9.733333333333333,0.0,0.0,3294.216473236784,14.45235123645338,112.87647243103449,142004,1,Low
5.9,12.8,18.9,3.15,0.0,0.0,6237.925399315509,25.356443737968323,0.2767035823977753,887978,0,Low
5.9,13.1,20.4,3.4,0.0,0.0,3433.729527337317,26.23154218887312,134.9192318840403,582320,1,Low
25.9,52.9,71.5,11.916666666666666,0.0,0.0,3470.0072143935045,61.93782830033776,75.84758606503877,582320,0,Low
42.6,110.6,171.9,28.65,0.0,0.0,2338.280642045701,41.36141600876451,87.1673457735993,582320,0,Medium
7.4,17.0,24.7,4.116666666666666,0.0,0.0,2659.8041212474245,21.35463518600581,140.98048429377008,582320,1,Low
56.0,134.5,178.3,29.71666666666667,0.0,0.0,3282.211345580211,7.062842053513183,152.5343981036209,582320,0,High
4.7,12.2,18.2,3.033333333333333,0.0,0.0,2559.346058263673,12.411760148909824,142.0994435506673,582320,0,Low
10.2,27.6,40.5,6.75,0.0,0.0,2942.347902121369,3.889159631600136,53.16294078544565,582320,0,Low
38.7,93.7,123.8,20.633333333333333,0.0,0.0,3427.286354496652,4.8284524486158,8.293557522995513,582320,1,Medium
27.1,74.0,101.0,16.833333333333332,0.0,0.0,2421.746159751913,1.4795663296406685,132.0799102287013,582320,1,Medium
28.0,64.5,98.0,16.333333333333332,0.0,0.0,3357.5957760221268,80.70709801872816,74.21919545212445,142004,1,Low
44.0,109.2,142.7,23.78333333333333,0.0,0.0,2651.841989341672,19.21681826204712,91.5049403449534,582320,0,High
44.0,104.2,161.4,26.9,0.0,0.0,3120.2653244168937,19.693660211436143,159.54198961927162,582320,1,Medium
9.97,64.83,130.62,21.77,0.0,0.0,1404.5982598541143,17.776518825195605,500.3650522232938,2241624,1,Low
43.0,49.56,92.77,15.461666666666666,0.0,0.0,2108.035410526664,117.1538062979968,196.53701037659584,582320,1,High
11.1,22.5,31.1,5.183333333333334,0.0,0.0,2157.2727771197588,43.76540131522339,282.6109680973645,582320,0,Low
32.8,67.0,97.1,16.183333333333334,0.0,0.0,6350.298660146341,1.3050067409590342,96.18047502160512,887978,0,High
23.1,56.4,85.1,14.183333333333332,0.0,0.0,3131.438381032969,60.75760971757676,195.5435257545776,582320,0,Low
2.6,6.1,9.2,1.5333333333333332,0.0,0.0,2495.207063891665,17.439700558876496,122.37891747237104,582320,0,Low
51.9,128.9,196.2,32.7,0.0,0.0,2369.7389260813343,36.30450556742127,61.96317665965145,582320,1,High
11.1,26.7,41.2,6.866666666666667,0.0,0.0,2126.9479801345947,6.914722732281575,146.17112689032672,582320,0,Low
52.5,113.3,159.6,26.6,0.0,0.0,3088.9482866488493,92.52477435095236,225.8871261142402,582320,0,High
5.4,11.1,14.6,2.433333333333333,0.0,0.0,2614.0093836432943,16.068930046587667,132.6107258082041,582320,1,Low
14.2,32.0,42.5,7.083333333333333,0.0,0.0,2310.053285639579,2.4299566035379376,42.96945159450436,582320,1,Low
18.7,48.7,71.0,11.833333333333334,0.0,0.0,2781.4599965804064,41.76261363824185,231.8277926218864,582320,0,Low
66.83,154.68,241.19,40.19833333333333,0.0,0.0,3501.6774866468304,0.8994721207516562,50.75600751266168,142004,1,Medium
8.2,22.1,29.0,4.833333333333333,0.0,0.0,2661.9492600783024,45.90654117997368,177.4885603580539,582320,0,Low
81.21,174.0,215.44,35.906666666666666,0.0,0.0,7274.340225296694,1655.4010773718023,166.03147248627698,2241624,1,High
39.2,103.1,164.1,27.35,0.0,0.0,2398.891533884716,29.40098991047249,62.7693425877517,582320,1,High
8.6,17.6,22.9,3.8166666666666655,0.0,0.0,3000.5791859430083,31.358971823413945,65.63734920925438,582320,0,Low
7.32,14.3,20.23,3.3716666666666666,0.0,0.0,9339.12972091962,0.9735887009272096,218.34332168443288,1709346,1,Medium
40.6,97.4,146.6,24.433333333333334,0.0,0.0,3455.952038137621,28.841665884474605,32.59198138608218,582320,1,Medium
4.0,8.3,13.0,2.1666666666666665,0.0,0.0,2977.202388931123,0.2764458420546664,192.25620671190728,582320,0,Low
15.53,83.66,178.22,29.703333333333333,0.0,0.0,4599.135846239784,39.24884955576333,417.0189904490731,142004,1,High
29.6,82.5,117.4,19.566666666666663,0.0,0.0,2956.014397762792,44.60518765264749,242.31600720484715,582320,0,Medium
34.6,92.4,146.7,24.45,0.0,0.0,3294.4864906440152,36.56823346875956,30.988487983436777,582320,1,Medium
14.7,30.2,44.6,7.433333333333334,0.0,0.0,2990.327671089596,1.939154848203773,3.6832020525912825,582320,1,Low
32.4,84.8,121.2,20.2,0.0,0.0,3350.812311213243,28.45429527744013,39.26448077942931,142004,1,Low
16.5,40.6,61.5,10.25,0.0,0.0,2716.018329276771,1.43527772235472,134.17510409569033,582320,0,Low
17.3,46.6,67.7,11.283333333333331,0.0,0.0,3063.038803295939,72.09369531895936,199.94278471552195,582320,1,Low
56.6,102.29,153.43,25.57166666666667,0.0,0.0,11285.729339409923,636.7469470502747,2217.8673760839456,2241624,1,High
26.8,57.9,84.7,14.116666666666667,0.0,0.0,3015.3231053368627,1.4146464230271636,3.844673674451653,582320,1,Medium
49.12,82.53,158.54,26.42333333333333,0.0,0.0,12993.415770082374,2172.376995355704,17.297244459891957,1709346,1,Low
16.3,40.8,55.7,9.283333333333331,0.0,0.0,3005.9492159910537,39.337394005727575,55.55189738005606,582320,1,Low
5.5,11.8,18.6,3.1,0.0,0.0,3152.443014603436,35.14418065714919,100.40820920504308,582320,0,Low
14.1,34.5,52.1,8.683333333333334,0.0,0.0,2279.83619691328,3.8638912934858216,50.91253056541616,582320,1,Low
67.52,170.42,236.07,39.345,0.0,0.0,6158.333082204085,266.8900450898522,357.3610460851464,887978,0,High
31.9,78.9,120.2,20.03333333333333,0.0,0.0,1592.271759294513,8.585590295358067,592.5445792910855,2241624,1,Medium
61.65,73.29,146.89,24.481666666666666,0.0,0.0,4228.695555368054,94.4867062714864,381.5871122172336,2241624,0,Low
45.1,117.9,175.1,29.183333333333334,0.0,0.0,3110.4022147676515,11.712157931055254,154.7847867298117,582320,1,High
73.68,148.68,177.33,29.555000000000003,0.0,0.0,3966.3275850534433,17.37971460783886,917.2558336702292,3656539,0,High
6.0,12.1,17.0,2.833333333333333,0.0,0.0,3306.839492692926,8.690331896039833,24.855249999756065,582320,0,Low
39.5,81.8,120.6,20.1,0.0,0.0,3374.5129060445806,96.68185388227396,104.78478492767928,142004,1,Medium
34.82,62.61,151.02,25.17,0.0,0.0,9151.941366749235,0.239224286330142,39.08660808182641,887978,1,High
3.8,9.2,12.2,2.033333333333333,0.0,0.0,2527.1303445227672,6.633792444759755,1.3068024452241038,582320,0,Low
59.9,137.2,210.2,35.03333333333333,0.0,0.0,2279.760559756509,26.29324874132869,117.88155917444784,582320,0,High
31.1,85.9,112.5,18.75,0.0,0.0,2481.948529852634,10.45063843735536,18.463801036260573,582320,0,Medium
30.7,70.8,101.8,16.966666666666665,0.0,0.0,2798.565823740814,6.221590003496702,1.694307001436827,582320,0,Low
4.8,10.5,14.0,2.333333333333333,0.0,0.0,3595.0964137668984,29.40353888865831,33.41432660879822,582320,0,Low
3.4,8.0,11.9,1.9833333333333327,0.0,0.0,3086.578376678509,1.3255604223202038,37.47154881827653,582320,0,Low
75.32,185.88,285.22,47.53666666666667,0.0,0.0,10074.720839845912,1.507422676789351,15.158045926254868,2241624,1,Medium
5.4,12.7,19.1,3.1833333333333336,0.0,0.0,7915.987170701408,3.5338583754386206,74.15856417281475,2731929,1,Low
34.8,74.1,99.8,16.633333333333333,0.0,0.0,2586.5835741258325,55.48492398414701,116.8962970499752,582320,0,Low
6.5,14.7,21.8,3.633333333333333,0.0,0.0,2055.940331020064,2.1606391297417185,261.7424629299512,582320,1,Low
27.1,58.8,79.5,13.25,0.0,0.0,2432.2614855181178,26.38373544741232,15.453494051139492,582320,1,Low
26.3,58.0,86.1,14.35,0.0,0.0,3783.5998234131166,7.202345614311911,2.5321361164308565,1709346,1,Low
4.5,10.7,15.7,2.6166666666666667,0.0,0.0,3069.89583215154,4.3981147086457,90.8706737680355,582320,1,Low
45.3,98.6,130.7,21.78333333333333,0.0,0.0,2154.278039337536,25.326341479226176,223.18235093641783,582320,0,Medium
4.8,10.0,15.4,2.566666666666667,0.0,0.0,2058.159952251957,6.640345882849176,173.37907797166392,582320,1,Low
30.5,66.9,106.9,17.816666666666666,0.0,0.0,2455.06165890534,31.32595144773969,3.732231833375368,582320,1,Low
6.2,16.0,24.9,4.15,0.0,0.0,2404.4924457109164,32.789356015982264,54.93015849741976,582320,1,Low
9.7,21.3,29.3,4.883333333333334,0.0,0.0,2901.0883300417063,17.134504542722475,124.2764430137572,582320,1,Low
56.5,124.3,171.2,28.53333333333333,0.0,0.0,2582.8962733962194,14.00141903140139,99.35604880979756,582320,1,High
48.86,115.33,173.12,28.85333333333333,0.0,0.0,1815.7867759024,9.922605506228765,61.94038065975761,2241624,1,High
20.63,47.9,66.35,11.058333333333332,0.0,0.0,6284.710608321712,13.30616210686664,23.32136099519672,142004,0,Low
52.0,110.9,172.9,28.816666666666663,0.0,0.0,7913.8765903430685,28.76967183209888,51.21506268680429,2731929,0,High
34.1,79.1,115.6,19.266666666666666,0.0,0.0,2216.54268256893,34.62421142928201,32.976700756855315,582320,0,Medium
26.2,61.0,86.0,14.333333333333334,0.0,0.0,3012.3416201206505,14.856518888418426,132.08449861890423,582320,1,Low
45.51,83.89,137.74,22.956666666666667,0.0,0.0,9695.841272007565,108.93116471201463,478.46313005129934,887978,0,Low
9.2,20.1,27.4,4.566666666666666,0.0,0.0,3128.468743187241,41.20571690322878,190.5869818649575,582320,1,Low
34.7,73.8,109.5,18.25,0.0,0.0,2261.3962137121966,7.623290384682335,5.084684828632063,582320,0,Low
23.3,60.7,89.3,14.883333333333333,0.0,0.0,2704.459855756452,98.89188649866225,173.12473169210222,582320,0,Low
3.7,9.1,13.4,2.2333333333333334,0.0,0.0,2789.8482300741,81.85988003572704,166.54711528575973,582320,1,Low
58.2,125.7,183.6,30.6,0.0,0.0,8532.610059348986,2.0689336064910187,14.585732580220569,2731929,0,High
24.2,56.7,82.4,13.733333333333334,0.0,0.0,2747.958845720562,98.60890203483028,197.63343666865185,582320,0,Low
5.8,16.5,23.0,3.8333333333333335,0.0,0.0,3003.438790882096,6.321579695308637,2.763307285911274,582320,0,Low
57.79,78.89,102.36,17.06,0.0,0.0,5907.18098799371,50.37962493966451,95.54265964194109,887978,1,Medium
13.6,30.9,44.8,7.466666666666666,0.0,0.0,2506.0593810105165,4.26692027573224,7.12854112372465,582320,0,Low
18.04,45.28,56.1,9.35,0.0,0.0,13554.076771031418,485.8385353646242,764.0670941942227,2241624,1,Low
59.2,139.4,222.7,37.11666666666667,0.0,0.0,2425.829580372741,18.274463406743944,242.5382009146564,582320,1,High
7.35,13.73,20.38,3.3966666666666665,0.0,0.0,8355.453009083069,1739.1864774799874,60.73659648766423,2241624,0,Low
49.6,99.4,147.2,24.53333333333333,0.0,0.0,2120.367559892447,2.3317636349631656,320.80671726302546,2543243,1,High
46.0,97.0,137.5,22.916666666666668,0.0,0.0,2995.744322313473,3.9866217704022735,94.44951621304692,582320,1,Medium
18.9,44.3,58.4,9.733333333333333,0.0,0.0,2679.093967333308,6.675488907980705,114.03830041449288,582320,1,Low
83.39,96.71,188.89,31.481666666666666,0.0,0.0,15505.315209196253,799.2956624823372,1674.353855179768,2241624,0,Medium
14.2,36.6,51.7,8.616666666666667,0.0,0.0,3033.352908667769,5.597933987448854,14.981768853393916,582320,1,Low
2.3,6.3,8.4,1.4,0.0,0.0,2733.629711464306,23.632069680481568,0.4492976589471188,582320,0,Low
44.9,110.1,167.7,27.95,0.0,0.0,2998.009426328622,10.867373241093771,18.87245340817031,582320,1,Medium
18.4,38.5,54.5,9.083333333333334,0.0,0.0,2790.136713110567,15.56123968495861,171.8546859913016,582320,1,Low
47.2,101.3,148.1,24.683333333333334,0.0,0.0,3075.6375283068214,6.242172840353847,53.71402068691714,582320,1,Medium
54.6,113.6,152.2,25.366666666666664,0.0,0.0,2891.0157744093417,35.51663997627156,150.777168606359,582320,0,Medium
23.2,64.0,98.9,16.483333333333334,0.0,0.0,3026.5332172305657,14.536966253260395,31.04715193595837,582320,0,Low
52.7,111.7,167.6,27.933333333333334,0.0,0.0,3399.6781415406967,27.79009433740808,15.815398914074954,582320,0,Medium
42.74,88.61,163.71,27.285,0.0,0.0,4943.878063639573,15.936036419534425,301.8915567607899,2241624,1,High
2.7,5.9,8.0,1.3333333333333333,0.0,0.0,3188.49817000048,1.6277804690735302,63.69467649874475,582320,0,Low
40.0,110.0,169.3,28.21666666666667,0.0,0.0,2596.0807901805024,23.3536603333919,143.7033486063344,582320,1,High
49.8,104.5,151.6,25.266666666666666,0.0,0.0,2868.5789121866087,15.150923085080915,79.57714149349319,582320,0,High
37.6,85.9,132.5,22.08333333333333,0.0,0.0,2215.8107955433043,27.16444007031673,124.8710220784122,582320,0,Medium
27.5,77.5,107.2,17.866666666666667,0.0,0.0,2610.8710692228806,2.876645510340629,157.5935569931403,582320,0,Medium
